,SUM_TAXEXCLUSIVEAMOUNT,SUM_TAXINCLUSIVEAMOUNT,INVOICE_COUNT,CURRENCY_CAD,CURRENCY_CHF,CURRENCY_CNY,CURRENCY_EUR,CURRENCY_GBP,CURRENCY_HUF,CURRENCY_PLN,CURRENCY_RON,CURRENCY_SEK,CURRENCY_USD,MIN_INV_PERIOD,MAX_INV_PERIOD
258538163,29278828.0,36907772.0,49,0,0,0,1,1,1,0,0,0,0,-9,61
258538174,3743000.0,3743000.0,17,0,0,0,0,0,1,0,0,0,0,1,12
269285960,1176664167.0,1485157031.9099998,702,0,0,0,1,0,1,0,0,0,0,-5,31
269285968,103648599.68999998,131633723.16,476,0,0,0,1,0,1,0,0,0,1,-183,91
269285973,17963724.0,22813930.0,132,0,0,0,0,0,1,0,0,0,0,-31,17
269285977,42286692.0,53530908.0,128,0,0,0,1,0,1,0,0,0,0,-829,8
269285978,671468032.0,852643196.0,101,0,0,0,0,0,1,0,0,0,0,-2,30
269285984,10700000.0,13589000.0,27,0,0,0,0,0,1,0,0,0,0,0,8
269285985,22897094.0,26255972.0,408,0,0,0,0,0,1,0,0,0,0,-22,8
269285996,242073550.0,307433409.0,88,0,0,0,0,0,1,0,0,0,0,0,31
269286006,52311914.0,60213145.0,58,0,0,0,0,0,1,0,0,0,0,-2,30
269286007,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,-42,8
272936410,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,-25,0
272936414,122704239.0,126220005.0,270,0,0,0,0,0,1,0,0,0,0,-41,30
272936428,4500.0,5715.0,1,0,0,0,0,0,1,0,0,0,0,1,1
272936429,1320.0,1676.0,1,0,0,0,0,0,1,0,0,0,0,9,9
272936430,234.0,298.0,6,0,0,0,0,0,1,0,0,0,0,1,16
281357582,3074850.0,3905060.0,3,0,0,0,0,0,1,0,0,0,0,5,8
281357584,215079204.0,273150593.0,373,0,0,0,0,0,1,0,0,0,0,-320,150
281357593,40161560.0,51005183.0,31,0,0,0,0,0,1,0,0,0,0,8,15
281357597,2234700927.0,2272139965.0,201,0,0,0,0,0,1,0,0,0,0,-59,161
286959554,17479257.0,21161857.0,69,0,0,0,0,0,1,0,0,0,0,-15,15
293658577,2311766.0,2311766.0,13,0,0,0,0,0,1,0,0,0,0,-27,8
293658579,5566280.0,5566280.0,31,0,0,0,0,0,1,0,0,0,0,-24,30
293658581,283571188.0,283576588.0,322,0,0,0,0,0,1,0,0,0,0,-7,60
293658583,35892658.0,43426298.0,93,0,0,0,0,0,1,0,0,0,0,-2,30
293658588,4997363.359999999,4997363.359999999,35,0,0,0,1,0,1,0,0,0,0,30,30
299000875,974658.0,974658.0,44,0,0,0,0,0,1,0,0,0,0,-7,15
299000880,4061964.0,5209995.0,25,0,0,0,0,0,1,0,0,0,0,-18,38
299000882,139089335.89,176508461.82,576,0,0,0,1,0,1,0,0,0,0,-47,61
299000884,12237378.0,12237380.0,54,0,0,0,1,0,1,0,0,0,0,-20,26
299000887,29437050.0,34814100.0,39,0,0,0,0,0,1,0,0,0,0,8,31
299000889,850000.0,1079500.0,2,0,0,0,0,0,1,0,0,0,0,4,8
299000891,5406890.0,6866748.0,10,0,0,0,0,0,1,0,0,0,0,0,8
299000895,16662000.0,16662000.0,58,0,0,0,0,0,1,0,0,0,0,4,31
299000902,0.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,10
299000904,299864232.03,380319745.2999999,712,0,0,0,1,0,1,0,0,0,0,-121,67
299000909,279741873.0,355272181.0,200,0,0,0,0,0,1,0,0,0,0,-3,46
299000910,1388000.0,1388000.0,6,0,0,0,0,0,1,0,0,0,0,1,4
299589007,203951306.0,258134254.0,148,0,0,0,0,0,1,0,0,0,0,-43,29
299589011,190929309.0,229667505.0,52,0,0,0,0,0,1,0,0,0,0,0,33
299589013,240000.0,304800.0,7,0,0,0,0,0,1,0,0,0,0,15,15
303116990,228365216.0,290023846.0,240,0,0,0,0,0,1,0,0,0,0,-8,30
303116992,28044401.0,29472044.0,23,0,0,0,0,0,1,0,0,0,0,8,30
303116994,853543195.0,1009557322.0,131,0,0,0,0,0,1,0,0,0,0,-4,31
303117005,22439500.0,22439500.0,34,0,0,0,0,0,1,0,0,0,0,-350,61
303117007,9860785.42,11472900.0,188,0,0,0,1,0,1,0,0,0,0,-33,30
303117012,26628353.0,33818004.0,184,0,0,0,0,0,1,0,0,0,0,-139,30
306843466,35000.0,44450.0,3,0,0,0,0,0,1,0,0,0,0,-34,15
306843468,24088500.0,30592396.0,55,0,0,0,0,0,1,0,0,0,0,15,60
306843471,34343128.0,43615774.0,63,0,0,0,0,0,1,0,0,0,0,0,24
306843473,70458964.0,89482884.0,33,0,0,0,0,0,1,0,0,0,0,-126,60
306843475,3478000.0,4417060.0,28,0,0,0,0,0,1,0,0,0,0,1,16
306843482,499568349.0,634316804.0,114,0,0,0,0,0,1,0,0,0,0,0,46
306843484,1833100.0,1833100.0,151,0,0,0,0,0,1,0,0,0,0,-5,15
306843486,71450787.0,71451000.0,7,0,0,0,0,0,1,0,0,0,0,-35,30
313371847,26200000.0,26200000.0,30,0,0,0,0,0,1,0,0,0,0,7,15
313371849,475924455.0,482152707.0,42,0,0,0,0,0,1,0,0,0,0,0,98
313371854,22925600.0,29115514.0,18,0,0,0,0,0,1,0,0,0,0,14,31
318698830,40919290.0,50528552.0,938,0,0,0,0,0,1,0,0,0,0,-321,0
318698832,19807629.0,19807629.0,17,0,0,0,0,0,1,0,0,0,0,5,60
318698840,32868102.0,41742492.0,149,0,0,0,0,0,1,0,0,0,0,-46,30
319454618,100736388.0,127935213.0,79,0,0,0,0,0,1,0,0,0,0,7,32
319454624,23297000.0,23297000.0,28,0,0,0,0,0,1,0,0,0,0,4,31
319454627,5511.0,7000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
319454629,2025000.0,2571750.0,22,0,0,0,0,0,1,0,0,0,0,-20,18
319454631,225466963.39999998,286266199.2599999,376,0,0,0,1,1,1,0,0,0,0,-16,61
319454633,13659687.0,17228188.0,38,0,0,0,0,0,1,0,0,0,0,-70,8
319454634,12333726.0,15663843.0,33,0,0,0,0,0,1,0,0,0,0,13,20
319454643,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,8,8
319454649,171102537.0,217138247.0,484,0,0,0,0,0,1,0,0,0,0,-35,15
319454653,25043693.0,29751235.0,34,0,0,0,0,0,1,0,0,0,0,8,18
319454657,10494822.0,13328427.0,61,0,0,0,0,0,1,0,0,0,0,-29,8
319454662,17086343.0,21699657.0,75,0,0,0,0,0,1,0,0,0,0,-6,15
319454664,44078874.019999996,55980170.01,48,0,0,0,1,0,1,0,0,0,0,-8,30
319454668,3900000.0,4953000.0,12,0,0,0,0,0,1,0,0,0,0,8,12
319454670,121000.0,121000.0,2,0,0,0,0,0,1,0,0,0,0,8,9
319454672,14021493.0,17807296.0,20,0,0,0,0,0,1,0,0,0,0,8,15
319454674,112358360.0,142695114.0,275,0,0,0,0,0,1,0,0,0,0,-2,15
320119231,1067425876.0,1355614669.0,421,0,0,0,0,0,1,0,0,0,0,0,31
320119237,4938466.0,6189425.0,22,0,0,0,0,0,1,0,0,0,0,2,15
320119240,42315300.0,53720236.0,51,0,0,0,0,0,1,0,0,0,0,5,30
320119241,161754336.62999997,205005927.35,782,0,0,0,1,0,1,0,0,0,0,-179,60
320119243,10420000.0,13233415.0,188,0,0,0,0,0,1,0,0,0,0,-20,8
320119248,264259.0,335615.0,17,0,0,0,0,0,1,0,0,0,0,0,8
320119250,347621808.0,353314447.0,161,0,0,0,0,0,1,0,0,0,0,0,30
320119252,15731575.0,15731575.0,77,0,0,0,0,0,1,0,0,0,0,0,11
320119256,95207570.93,104753413.92999999,341,0,0,0,1,0,1,0,0,0,1,-105,60
320119270,7420623.0,7420623.0,147,0,0,0,1,0,1,0,0,0,0,-26,30
320511351,40000.0,50800.0,2,0,0,0,0,0,1,0,0,0,0,30,30
320511359,19123577.0,24286945.0,69,0,0,0,0,0,1,0,0,0,0,-49,38
320511374,164489593.0,174705073.0,88,0,0,0,0,0,1,0,0,0,0,-10,30
320511375,290314178.0,304881591.0,91,0,0,0,0,0,1,0,0,0,0,-10,30
320511376,14187586.0,14929967.0,48,0,0,0,0,0,1,0,0,0,0,0,30
320511377,124569139.0,158146256.0,135,0,0,0,0,0,1,0,0,0,0,-1,64
320511381,71681853.0,90957654.0,42,0,0,0,0,0,1,0,0,0,0,-24,15
320511384,144930152.0,148266785.0,14,0,0,0,0,0,1,0,0,0,0,4,30
320511386,0.0,0.0,6,0,0,0,0,0,1,0,0,0,0,4,29
320511387,0.0,0.0,6,0,0,0,0,0,1,0,0,0,0,4,29
320511388,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,30,30
320511391,4145950.0,4145950.0,3,0,0,0,0,0,1,0,0,0,0,30,31
320511394,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,-28,-4
320511399,137800.0,175006.0,1,0,0,0,0,0,1,0,0,0,0,8,8
320511401,27045818.0,34348189.0,36,0,0,0,0,0,1,0,0,0,0,-62,30
320511405,1270000.0,1612900.0,6,0,0,0,0,0,1,0,0,0,0,0,7
320511409,7632202.0,8905661.0,61,0,0,0,0,0,1,0,0,0,0,-4,39
320511413,19485000.0,24745950.0,22,0,0,0,0,0,1,0,0,0,0,14,50
320511415,46558200.0,58675081.0,31,0,0,0,1,0,1,0,0,0,0,15,30
320518642,37304502.0,47376724.0,247,0,0,0,0,0,1,0,0,0,0,0,23
320518644,-1207153.0,-1693153.0,12,0,0,0,1,0,1,0,1,0,0,0,729
320518646,189781608.0,240881509.0,199,0,0,0,0,0,1,0,0,0,0,-115,30
320518648,14647014.0,18601715.0,79,0,0,0,0,0,1,0,0,0,0,0,11
320518655,11456387.0,14549551.0,901,0,0,0,0,0,1,0,0,0,0,-7,30
320518658,3237126.0,3237126.0,13,0,0,0,0,0,1,0,0,0,0,5,8
320518660,20886375.0,26326634.0,43,0,0,0,0,0,1,0,0,0,0,0,10
320518669,641133859.0,792729921.0,126,0,0,0,0,0,1,0,0,0,0,-300,30
320518671,11328715.0,13125281.0,420,0,0,0,0,0,1,0,0,0,0,-17,12
321376696,14100000.0,17515500.0,10,0,0,0,0,0,1,0,0,0,0,6,30
321376699,16483600.0,16483600.0,50,0,0,0,0,0,1,0,0,0,0,0,46
321376701,29099000.0,36280730.0,51,0,0,0,0,0,1,0,0,0,0,-6,30
321376703,1287803782.0,1630134519.0,404,0,0,0,0,0,1,0,0,0,0,-35,250
321376705,4875748.0,6192200.0,9,0,0,0,0,0,1,0,0,0,0,8,30
321376709,4457376.0,5660868.0,14,0,0,0,0,0,1,0,0,0,0,5,8
321376711,2408000.0,3058160.0,3,0,0,0,0,0,1,0,0,0,0,0,15
321376719,4523637.8100000005,5741288.320000001,130,0,0,0,1,0,1,0,0,0,0,-77,60
322457806,1530000.0,1943100.0,3,0,0,0,0,0,1,0,0,0,0,41,43
322457809,470520.0,470520.0,22,0,0,0,0,0,1,0,0,0,0,0,15
322469091,38088832.0,48372818.0,36,0,0,0,0,0,1,0,0,0,0,2,31
322469094,30911462.0,39257554.0,15,0,0,0,0,0,1,0,0,0,0,23,31
322469106,8549664.0,10858077.0,35,0,0,0,0,0,1,0,0,0,0,-2,30
322483757,3502000.0,4447540.0,16,0,0,0,0,0,1,0,0,0,0,3,17
322483763,50000.0,50000.0,1,0,0,0,0,0,1,0,0,0,0,10,10
322483766,68547800.0,87055704.0,177,0,0,0,0,0,1,0,0,0,0,0,60
322483769,14238100.0,17219980.0,115,0,0,0,0,0,1,0,0,0,0,-5,30
323114031,789000.0,1002030.0,9,0,0,0,0,0,1,0,0,0,0,2,8
323114034,523451693.0,660315655.0,239,0,0,0,0,0,1,0,0,0,0,-10,120
323114043,39709786.0,50400098.0,91,0,0,0,1,0,1,0,0,0,1,0,30
323114047,38069536.0,48162165.0,125,0,0,0,0,0,1,0,0,0,0,-70,61
323114050,1580310.0,2006994.0,6,0,0,0,0,0,1,0,0,0,0,4,21
323114057,6812363.15,8651668.15,127,0,0,0,1,0,1,0,0,0,0,-15,31
323114060,2325000.0,2763750.0,30,0,0,0,0,0,1,0,0,0,0,-34,37
323114067,60683631.0,77068214.0,107,0,0,0,0,0,1,0,0,0,0,-23,15
323114069,619244431.0,628669371.0,202,0,0,0,0,0,1,0,0,0,0,0,48
323114072,2274168.0,2888195.0,8,0,0,0,0,0,1,0,0,0,0,15,15
323578529,19988880.0,24486369.0,279,0,0,0,0,0,1,0,0,0,0,-16,15
323578562,4500000.0,4521600.0,53,0,0,0,0,0,1,0,0,0,0,-26,8
323578568,75532295.0,95926016.0,231,0,0,0,0,0,1,0,0,0,0,8,31
323578573,18432706.0,23409536.0,46,0,0,0,0,0,1,0,0,0,0,-6,31
323578575,25811520.0,32780630.0,50,0,0,0,0,0,1,0,0,0,0,-15,30
323578582,25464011.0,32339293.0,37,0,0,0,0,0,1,0,0,0,0,9,30
323578590,104092178.34,125018041.01,109,0,0,0,1,0,1,0,0,0,0,-11,30
323578592,62007062.0,78748968.0,51,0,0,0,0,0,1,0,0,0,0,-11,30
323578598,9934292.0,12616550.0,16,0,0,0,0,0,1,0,0,0,0,7,30
323578603,14291486.0,17785441.0,110,0,0,0,1,0,1,0,0,0,0,0,62
323578612,321738970.0,360664087.0,49,0,0,0,0,0,1,0,0,0,0,-141,30
323578620,68706000.0,87256620.0,161,0,0,0,0,0,1,0,0,0,0,9,14
323578622,17545370.0,21968476.0,218,0,0,0,0,0,1,0,0,0,0,0,15
323578645,3635400.0,3637345.0,215,0,0,0,0,0,1,0,0,0,0,0,30
323578647,10258300.0,10260705.0,148,0,0,0,0,0,1,0,0,0,0,-189,45
323871059,1125101.0,1125101.0,15,0,0,0,0,0,1,0,0,0,0,3,8
323871060,2401378.0,3049750.0,21,0,0,0,0,0,1,0,0,0,0,-59,30
323871062,36395691.0,46222529.0,60,0,0,0,0,0,1,0,0,0,0,-31,30
323871073,1506480.0,1853840.0,62,0,0,0,0,0,1,0,0,0,0,-29,30
323871083,41440.0,41440.0,7,0,0,0,0,0,1,0,0,0,0,0,0
323871089,1217640691.0,1280524401.0,302,0,0,0,0,0,1,0,0,0,0,-37,45
323871091,929700.0,1180719.0,1,0,0,0,0,0,1,0,0,0,0,30,30
323871092,696845662.0,882037791.0,778,0,0,0,0,0,1,0,0,0,0,-31,21
323871097,734733553.0,933111613.0,134,0,0,0,0,0,1,0,0,0,0,-221,37
323871100,536000.0,680720.0,2,0,0,0,0,0,1,0,0,0,0,8,30
323871133,63418588.0,79907105.0,88,0,0,0,0,0,1,0,0,0,0,-21,63
323871139,4863683.0,4863683.0,29,0,0,0,0,0,1,0,0,0,0,0,8
323871147,1028325776.45,1275478443.1000001,1146,0,0,0,1,0,1,0,0,0,0,-378,64
323871152,14837520.0,18843650.0,98,0,0,0,0,0,1,0,0,0,0,0,15
323871156,47503088.0,48667864.0,515,0,0,0,1,0,1,0,0,0,0,-3,65
323871158,68636901.0,87168868.0,587,0,0,0,0,0,1,0,0,0,0,-14,30
323871163,2215911.0,2587125.0,30,0,0,0,0,0,1,0,0,0,0,-15,30
323871171,167230.0,167230.0,4,0,0,0,0,0,1,0,0,0,0,5,8
323871174,1036847642.0,1258011102.0,1271,0,0,0,0,0,1,0,0,0,0,-9,61
323877965,253500.0,253500.0,1,0,0,0,0,0,1,0,0,0,0,15,15
323877981,577901.0,577901.0,10,0,0,0,0,0,1,0,0,0,0,5,8
323877986,109763903.0,136025159.0,41,0,0,0,0,0,1,0,0,0,0,-35,31
323877989,6141807.0,6141807.0,51,0,0,0,0,0,1,0,0,0,0,0,365
323877990,2000000.0,2540000.0,1,0,0,0,0,0,1,0,0,0,0,14,14
323877993,198711967.79999998,248044199.74999997,150,0,0,0,1,0,1,0,0,0,0,-10,61
323877994,15233701.0,19346800.0,102,0,0,0,0,0,1,0,0,0,0,-341,30
323877996,554339.0,554339.0,7,0,0,0,0,0,1,0,0,0,0,-3,7
323878000,61380.0,61380.0,1,0,0,0,0,0,1,0,0,0,0,0,0
323878006,15000000.0,19050000.0,3,0,0,0,0,0,1,0,0,0,0,5,7
323878007,333901.0,424053.0,4,0,0,0,0,0,1,0,0,0,0,0,7
324164215,7501246.0,9526601.0,399,0,0,0,0,0,1,0,0,0,0,-32,21
324164218,293109866.0,371289822.0,126,0,0,0,0,0,1,0,0,0,0,-14,30
324164220,3130006.0,3975108.0,9,0,0,0,0,0,1,0,0,0,0,8,30
324164221,19277.0,19277.0,4,0,0,0,0,0,1,0,0,0,0,3,17
325148526,14004389.0,17760228.0,172,0,0,0,0,0,1,0,0,0,0,-3,15
325148527,1800000.0,1800000.0,8,0,0,0,0,0,1,0,0,0,0,15,30
325148530,26760748.0,31024768.24,70,0,0,0,1,0,1,0,0,0,0,-126,36
325148535,300990.0,300990.0,16,0,0,0,0,0,1,0,0,0,0,0,30
325148555,10259499.0,13029558.0,507,0,0,0,0,0,1,0,0,0,0,-56,14
325148556,177727439.0,224959086.39999998,407,0,0,0,1,0,1,0,0,0,0,-50,45
325148558,158680769.0,186692502.0,108,0,0,0,0,0,1,0,0,0,0,-25,30
325148559,29258347.0,37158084.0,218,0,0,0,0,0,1,0,0,0,0,-1,30
325148561,7837481.0,9953599.0,41,0,0,0,0,0,1,0,0,0,0,-3,23
325150809,60729332.0,77126254.0,279,0,0,0,0,0,1,0,0,0,0,-34,30
325150812,300349.0,300349.0,31,0,0,0,1,0,0,0,0,0,0,16,24
325150819,48419727.95,61295685.519999996,59,0,0,0,1,0,1,0,0,0,0,6,51
325159671,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,9,9
325159681,10927500.0,10927500.0,781,0,0,0,0,0,1,0,0,0,0,-150,68
325159700,264000.0,264000.0,1,0,0,0,0,0,1,0,0,0,0,8,8
325159701,157275384.0,190664482.0,361,0,0,0,0,0,1,0,0,0,0,-70,30
325159705,13070093.56,16545038.239999996,456,0,0,0,1,0,1,0,0,0,0,-17,80
325159706,9897769.0,9897769.0,29,0,0,0,0,0,1,0,0,0,0,0,8
325170915,448399030.0,478856151.0,70,0,0,0,0,0,1,0,0,0,0,0,22
325170938,28647500.0,30549650.0,143,0,0,0,0,0,1,0,0,0,0,-6,8
325170948,583331194.0,696472262.0,282,0,0,0,0,0,1,0,0,0,0,-56,61
325170958,43016182.0,54630552.0,45,0,0,0,0,0,1,0,0,0,0,-31,30
325170960,16905899.0,21470492.0,59,0,0,0,0,0,1,0,0,0,0,0,30
325170968,56738540.0,72057965.0,178,0,0,0,0,0,1,0,0,0,0,-23,31
325170977,28390171.0,35980012.0,104,0,0,0,0,0,1,0,0,0,0,0,31
325616086,949605.0,949605.0,11,0,0,0,0,0,1,0,0,0,0,7,8
325616091,4669000.0,5929630.0,93,0,0,0,1,0,1,0,0,0,0,8,8
325616107,3822122.0,4854110.0,108,0,0,0,0,0,1,0,0,0,0,0,8
325616132,108632450.0,137841712.0,12,0,0,0,0,0,1,0,0,0,0,0,30
325616149,84651320.0,107507187.0,139,0,0,0,0,0,1,0,0,0,0,-19,60
325616162,116234.0,116234.0,1,0,0,0,0,0,1,0,0,0,0,2,2
325616163,390114.0,390114.0,4,0,0,0,0,0,1,0,0,0,0,-364,8
325616209,24000000.0,24000000.0,8,0,0,0,0,0,1,0,0,0,0,-42,8
325616211,364570.0,364570.0,2,0,0,0,0,0,1,0,0,0,0,8,8
325616215,753460.0,753460.0,15,0,0,0,0,0,1,0,0,0,0,5,8
325638326,7726098.0,9182906.0,38,0,0,0,0,0,1,0,0,0,0,29,61
325638328,18915225.0,22541925.0,47,0,0,0,0,0,1,0,0,0,0,0,15
325638338,420460927.0,530082857.0,1678,0,0,0,0,0,1,0,0,0,0,-180,30
325638355,24307796.0,30870897.0,48,0,0,0,0,0,1,0,0,0,0,11,92
325638358,51468370.0,64934074.0,248,0,0,0,0,0,1,0,0,0,0,-13,36
325638389,13669300.0,13669300.0,33,0,0,0,0,0,1,0,0,0,0,-59,10
325638400,1854690.0,1854690.0,22,0,0,0,0,0,1,0,0,0,0,7,8
325638409,13061092.0,16587589.96,111,0,0,0,1,0,1,0,0,0,0,0,30
325638413,150000.0,190500.0,2,0,0,0,0,0,1,0,0,0,0,8,8
325638416,6499710723.0,6706808403.0,520,0,0,0,0,0,1,0,0,0,0,-251,91
325646855,20592000.0,26151840.0,43,0,0,0,0,0,1,0,0,0,0,0,61
325646872,4460000.0,5301320.0,49,0,0,0,0,0,1,0,0,0,0,8,21
325646876,124677201.0,157991452.0,449,0,0,0,1,0,1,0,0,0,0,-28,62
325646882,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0
325646892,350000.0,444500.0,1,0,0,0,0,0,1,0,0,0,0,8,8
327081260,36425858.0,45172739.0,11,0,0,0,0,0,1,0,0,0,0,0,9
327081266,9530844.0,12104172.0,18,0,0,0,0,0,1,0,0,0,0,30,61
327083910,14222000.0,14222000.0,79,0,0,0,0,0,1,0,0,0,0,0,15
327083911,231141.0,231141.0,3,0,0,0,0,0,1,0,0,0,0,5,9
327083916,18119764.0,23012092.0,66,0,0,0,0,0,1,0,0,0,0,0,11
327102232,47398534.0,54096341.0,33,0,0,0,1,0,1,0,0,0,0,-44,30
327102236,8785722.8,10337809.579999998,291,0,0,0,1,0,1,0,0,0,0,1,82
327102238,30408706.0,38619063.0,111,0,0,0,0,0,1,0,0,0,0,0,31
327102241,6495500.0,6877685.0,14,0,0,0,0,0,1,0,0,0,0,0,23
327102243,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,-1,10
327102257,4000.0,4000.0,1,0,0,0,0,0,1,0,0,0,0,0,0
327102260,238328490.0,302596201.0,511,0,0,0,0,0,1,0,0,0,0,-20,43
327102266,100.0,120.0,1,0,0,0,0,0,1,0,0,0,0,0,0
327102281,27270141.0,34228078.0,36,0,0,0,0,0,1,0,0,0,0,0,15
327102288,55325058.0,70262848.0,377,0,0,0,0,0,1,0,0,0,0,-5,47
327102289,16633360.0,21124367.0,9,0,0,0,0,0,1,0,0,0,0,15,30
327102293,5181797.0,6521305.0,38,0,0,0,1,0,1,0,0,0,0,13,61
327102309,609000.0,773430.0,15,0,0,0,0,0,1,0,0,0,0,0,8
327118657,1574349.1199999999,1989089.5099999998,128,0,0,0,1,0,1,0,0,0,0,-144,58
327118660,214565535.0,233907699.0,76,0,0,0,0,0,1,0,0,0,0,-23,30
327118664,179644615.0,228148661.0,43,0,0,0,0,0,1,0,0,0,0,8,30
327118680,9834050.0,9834050.0,22,0,0,0,0,0,1,0,0,0,0,8,61
327118685,35259350.0,44545679.0,59,0,0,0,0,0,1,0,0,0,0,-5,30
327118687,2241087.0,2378000.0,44,0,0,0,0,0,1,0,0,0,0,0,9
327118692,5187000.0,5187000.0,24,0,0,0,0,0,1,0,0,0,0,5,30
327118697,28196983.0,35810169.0,53,0,0,0,0,0,1,0,0,0,0,-13,8
327118708,12211050.0,15508034.0,48,0,0,0,0,0,1,0,0,0,0,-2,31
327118711,13790.0,17513.0,1,0,0,0,0,0,1,0,0,0,0,8,8
327135830,950000.0,1206500.0,7,0,0,0,0,0,1,0,0,0,0,8,8
327135836,788402.0,1001272.0,9,0,0,0,0,0,1,0,0,0,0,0,15
327135838,687000.0,872490.0,2,0,0,0,0,0,1,0,0,0,0,0,0
327135840,56254632.0,71167979.0,478,0,0,0,0,0,1,0,0,0,0,-1,30
327135843,35150000.0,35150000.0,1,0,0,0,0,0,1,0,0,0,0,16,16
327135845,9158500.0,10345555.0,33,0,0,0,0,0,1,0,0,0,0,1,8
327135861,84764682.0,95914888.0,57,0,0,0,0,0,1,0,0,0,0,0,30
327135865,1664687.0,2114153.0,8,0,0,0,0,0,1,0,0,0,0,8,30
327135871,24000000.0,24000000.0,31,0,0,0,0,0,1,0,0,0,0,-28,15
327135874,19704969.0,25025316.0,46,0,0,0,0,0,1,0,0,0,0,0,12
327135881,22064875.0,27652732.0,38,0,0,0,0,0,1,0,0,0,0,-27,30
327135883,15147027.0,15164507.0,114,0,0,0,1,0,1,0,0,0,0,-414,30
327135888,215365868.0,273514652.0,124,0,0,0,0,0,1,0,0,0,0,8,30
327135889,193948395.0,241209880.0,688,0,0,0,0,0,1,0,0,0,0,-90,30
327135895,531050.0,531050.0,1,0,0,0,0,0,1,0,0,0,0,11,11
327135899,1067955.0,1067955.0,3,0,0,0,0,0,1,0,0,0,0,4,8
327135902,96.0,96.0,1,0,0,0,0,0,1,0,0,0,0,30,30
327135904,4490000.0,4490000.0,45,0,0,0,0,0,1,0,0,0,0,8,14
327135906,3575000.0,3575000.0,44,0,0,0,0,0,1,0,0,0,0,0,10
327135911,4918100.0,4918100.0,6,0,0,0,0,0,1,0,0,0,0,8,8
327135919,13160000.0,13160000.0,194,0,0,0,0,0,1,0,0,0,0,-31,30
327135921,26915000.0,34182050.0,29,0,0,0,0,0,1,0,0,0,0,15,30
327135926,15195249.2,18847893.47,473,0,0,0,1,0,1,0,0,0,0,-7,58
327135933,46056500.0,58491755.0,20,0,0,0,0,0,1,0,0,0,0,29,30
327135934,124929883.0,158660952.0,32,0,0,0,0,0,1,0,0,0,0,29,30
328809752,84025936.23,97492742.63000001,668,0,0,0,1,0,1,0,0,0,0,-11,45
328809756,730284.0,927460.0,1,0,0,0,0,0,1,0,0,0,0,0,0
328809758,89839705.33,114081182.60999979,871,0,0,0,1,0,1,0,0,0,0,-23,63
328809760,2013176.5000000002,2013176.5000000002,26,0,0,0,1,0,1,0,0,0,0,-35,30
328809767,210351630.0,267146571.0,133,0,0,0,0,0,1,0,0,0,0,6,36
328809769,22806661.0,28964459.0,40,0,0,0,0,0,1,0,0,0,0,-6,15
328809775,9133944.0,10181050.0,37,0,0,0,1,0,1,0,0,0,0,0,8
328809780,5554578.0,6640029.0,75,0,0,0,0,0,1,0,0,0,0,-126,8
328809781,126477.0,126477.0,2,0,0,0,0,0,1,0,0,0,0,5,8
328809783,1045327.0,1327565.0,2,0,0,0,0,0,1,0,0,0,0,100,100
328809808,12280210.0,15595866.0,97,0,0,0,0,0,1,0,0,0,0,-33,62
328809812,5782192.0,6349605.0,84,0,0,0,0,0,1,0,0,0,0,-1,30
332171819,12131050.0,12131050.0,25,0,0,0,0,0,1,0,0,0,0,0,46
332171823,37772802.0,47971462.0,121,0,0,0,0,0,1,0,0,0,0,-160,15
332171826,181690862.0,194881059.0,58,0,0,0,0,0,1,0,0,0,0,-1,30
332171829,48937692.0,62150870.0,92,0,0,0,1,0,1,0,0,0,0,0,30
332171832,148006796.0,176768218.0,206,0,0,0,0,0,1,0,0,0,0,0,60
332171841,19668079.0,24978459.0,151,0,0,0,0,0,1,0,0,0,0,-32,8
332171843,226886927.0,288146394.0,337,0,0,0,0,0,1,0,0,0,0,-21,21
333197041,3547950.0,3547950.0,58,0,0,0,0,0,1,0,0,0,0,0,12
333202784,2964307.0,3764670.0,9,0,0,0,0,0,1,0,0,0,0,12,17
333202788,2591476.0,2609026.0,34,0,0,0,0,0,1,0,0,0,0,-5,15
333202790,4625000.0,5873750.0,2,0,0,0,0,0,1,0,0,0,0,8,8
333202792,26613800.0,26613800.0,134,0,0,0,0,0,1,0,0,0,0,-88,35
333202795,1905915.0,1905915.0,10,0,0,0,0,0,1,0,0,0,0,4,15
333202797,20286200.0,25763474.0,25,0,0,0,0,0,1,0,0,0,0,8,8
333202798,156459501.0,198703572.0,48,0,0,0,0,0,1,0,0,0,0,0,15
333202805,529724.0,529724.0,11,0,0,0,0,0,1,0,0,0,0,4,8
333202808,32048530.0,33123816.0,280,0,0,0,0,0,1,0,0,0,0,-32,30
333202810,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,30
