index,PARTY_ID,LOB_CODE,SIZE,PACKAGE,REGION,COUNTY
13657,430770807,68104,19,5,4,14
13658,430770809,43214,19,3,2,10
13659,430770811,55174,1,1,9,16
13660,430770813,78104,99,3,2,12
13661,430770814,47784,9,10,1,12
13662,430770816,96044,9,10,8,13
13663,430770821,55174,1,3,3,1
13664,430770823,41204,9,5,4,7
13665,430770826,55174,1,10,2,12
13666,430770827,93194,1,2,2,12
13667,431164948,85204,49,3,8,17
13668,431164951,45114,1,3,4,14
13669,431164953,71124,9,3,9,6
13670,431164955,38214,9,5,2,10
13671,431164957,93194,1,3,2,12
13672,431164967,55174,1,3,3,8
13673,431164968,47784,1,5,5,3
13674,431164969,94914,9,3,2,12
13675,431164971,71124,1,5,1,12
13676,431164973,56104,9,5,1,12
13677,431164975,49414,9,5,9,6
13678,431164977,41204,1,10,1,12
13679,431164979,71124,1,5,2,5
13680,431164981,35114,9,5,9,6
13681,431164983,25724,49,5,4,7
13682,431164985,16234,4,5,6,2
13683,431164988,55174,1,5,8,13
13684,431164990,49414,19,5,2,12
13685,431164992,55174,1,5,4,14
13686,431164994,49414,4,3,9,6
13687,431164996,45114,9,5,2,11
13688,431164999,68204,4,5,1,12
13689,431165000,43294,4,5,8,5
13690,431165002,66294,1,1,1,12
13691,431165004,10514,1999,3,2,12
13692,431165005,46154,1,3,2,12
13693,431165007,62024,1,5,1,12
13694,431165009,46174,1,5,6,2
13695,431165012,45324,49,5,8,17
13696,431165014,55174,4,5,2,12
13697,431165016,79124,4,5,1,12
13698,431165018,86214,1,5,7,13
13699,431165020,55174,1,10,9,16
13700,431165022,55174,1,5,9,16
13701,431165025,55174,1,5,2,10
13702,431165027,55174,1,2,2,12
13703,431165029,46524,249,3,1,12
13704,431440117,55174,1,3,1,12
13705,431440120,82994,1,1,2,12
13706,434053286,62094,1,0,3,1
13707,434053288,47734,19,5,5,9
13708,434053290,43224,9,2,5,12
13709,434053292,70224,1,5,1,12
13710,434053294,55174,1,0,8,5
13711,438965366,43324,1,3,6,2
13712,438965368,71124,1,5,5,3
13713,438965371,71124,1,3,6,2
13714,438982445,49414,9,3,5,9
13715,434053251,55174,1,3,5,3
13716,434053254,43214,9,3,3,1
13717,434053256,43214,1,3,4,7
13718,434053258,55174,1,1,1,12
13719,434053260,42114,19,5,1,12
13720,435215318,86224,1,5,6,4
13721,435217215,41104,9,3,1,12
13722,435217217,81214,1,5,2,5
13723,435217220,81304,1,5,2,10
13724,435217222,46734,1,5,2,10
13725,435217225,49414,1,3,6,2
13726,450028725,81304,1,3,8,5
13727,450028728,49414,9,3,2,12
13728,450028729,38114,1,5,1,12
13729,450028730,46434,9,5,2,12
13730,450028733,43214,49,3,7,0
13731,450028736,14124,99,2,7,0
13732,450028737,25114,9,5,9,16
13733,450028739,29104,4,5,8,17
13734,434054500,46194,1,5,9,6
13735,434054501,94114,9,5,1,12
13736,434054503,11074,999,5,1,12
13737,574544936,41204,1,8,7,0
13738,574544937,63114,1,3,9,6
13739,434054506,55174,1,5,5,9
13740,434053309,46744,9,5,7,15
13741,434053310,55174,1,5,6,2
13742,434053312,47734,9,5,9,16
13743,434053315,56104,9,1,2,12
13744,434053318,56294,49,0,4,7
13745,464549789,94994,1,3,2,12
13746,464549790,46744,19,0,6,4
13747,464549795,46434,1,5,2,12
13748,464549798,61204,1,5,6,4
13749,439621076,55174,1,5,4,14
13750,439621077,41204,19,5,1,12
13751,439621079,47414,19,3,3,11
13752,439621082,62024,19,7,1,12
13753,439621085,86214,4,5,7,13
13754,439621086,55174,1,5,7,13
13755,439621088,55174,1,5,8,17
13756,439621090,29324,99,5,8,5
13757,439621092,47524,9,5,8,17
13758,439621093,68204,149,5,3,8
13759,439621095,55174,1,5,3,1
13760,439621097,49414,1,5,3,8
13761,439621099,49414,19,5,3,1
13762,439621101,49414,1,3,2,10
13763,439621106,43224,19,5,3,1
13764,439621108,82304,1,3,1,12
13765,439621110,74104,1,10,9,16
13766,439621113,71124,19,5,6,2
13767,439621115,86214,1,3,1,12
13768,439621118,49414,9,5,3,1
13769,439621119,71124,1,5,2,12
13770,439621121,43224,9,5,1,12
13771,439621124,63914,1,0,1,12
13772,439621125,85534,9,1,3,1
13773,439621127,55174,1,5,9,16
13774,439621129,49414,149,5,2,12
13775,439621132,69204,1,5,1,12
13776,439621135,45194,19,5,2,12
13777,439621136,68104,1,5,1,12
13778,439621137,69204,1,3,1,12
13779,439621139,33124,1,5,2,10
13780,439621142,55174,1,3,8,18
13781,439621144,55174,1,3,6,2
13782,439621146,71124,1,10,2,12
13783,439621149,43294,1,8,2,12
13784,439621151,73124,1,3,1,12
13785,439621153,55174,1,3,3,1
13786,439621156,95114,1,5,1,12
13787,439943258,46734,1,3,2,10
13788,439943261,55174,9,5,6,2
13789,439943263,86224,4,5,5,9
13790,439943265,47784,19,5,3,1
13791,439943266,78204,999,5,8,17
13792,439943269,47114,99,5,2,12
13793,439943271,74904,4,0,2,12
13794,439943272,55174,1,5,5,3
13795,439943275,42114,19,5,3,1
13796,439943276,55174,1,5,1,12
13797,439943278,47434,1,5,9,6
13798,439943280,41204,1,1,9,6
13799,439943282,72194,1,3,3,1
13800,439943285,46394,249,5,5,9
13801,439943288,94994,49,3,3,1
13802,439943291,69204,9,5,2,10
13803,439943292,94994,49,3,3,1
13804,439943293,38324,19,5,8,17
13805,515941889,46494,1,5,2,12
13806,515941892,22224,49,5,2,5
13807,515941894,25114,19,5,8,5
13808,515941896,52294,9,5,2,10
13809,515941897,49414,99,3,1,12
13810,515941902,55174,1,5,9,6
13811,515941903,71114,19,5,1,12
13812,515941905,95214,1,5,7,0
13813,515941907,96014,4,5,3,8
13814,515941908,55174,1,5,6,2
13815,515941911,25624,9,5,8,5
13816,515941912,43224,49,5,3,1
13817,515941916,28124,4,5,9,6
13818,515941920,45314,99,5,4,7
13819,515941921,47524,4,5,8,5
13820,515941923,56104,9,2,9,16
13821,515941925,81304,99,3,6,2
13822,515941926,46314,99,5,6,4
13823,515941927,55174,1,3,4,14
13824,515941933,46904,99,5,2,12
13825,515941935,55174,19,5,8,18
13826,515941937,56294,49,5,1,12
13827,515941939,47194,19,3,2,12
13828,515941941,47194,9,5,2,5
13829,515941944,41204,9,3,8,17
13830,515941945,46904,4,5,4,7
13831,515941948,55174,1,2,1,12
13832,515941955,46744,19,5,1,12
13833,515941959,45324,1,5,8,5
13834,515941960,55174,1,0,2,5
13835,516176857,42224,19,5,6,4
13836,516176860,43994,1,5,3,8
13837,516179336,45114,1,3,1,12
13838,516179338,55174,1,5,4,7
13839,516179339,55174,1,2,9,6
13840,516179342,55174,1,5,2,12
13841,516179344,46114,1,5,2,12
13842,516179346,55174,1,5,1,12
13843,516179349,86214,1,5,1,12
13844,516179351,41104,4,2,1,12
13845,516179353,55174,1,2,2,12
13846,516179357,55174,1,3,9,16
13847,516179359,43344,9,5,4,14
13848,516179362,81214,4,8,1,12
13849,516206089,47594,1,1,2,12
13850,516206091,47764,1,3,2,5
13851,516206092,18114,1,3,8,5
13852,516206104,46524,19,5,2,12
13853,516206108,55174,1,5,8,17
13854,516206110,68204,1,5,7,0
13855,516206113,22224,1,5,6,2
13856,516206114,68104,1,3,2,12
13857,516206116,70214,1,3,2,12
13858,411050604,43344,1,5,8,5
13859,411050605,46494,19,1,1,12
13860,411050607,71124,4,5,2,5
13861,411050611,43344,9,5,2,12
13862,411050612,43224,9,0,2,5
13863,411050614,46314,19,3,2,12
13864,411050617,86214,4,5,4,7
13865,411050619,46754,1,0,1,12
13866,411050620,55174,1,3,2,12
13867,411050622,62024,4,1,1,12
13868,411050624,47524,9,5,3,8
13869,411050626,86214,9,5,8,17
13870,411050630,55174,1,3,6,2
13871,411050632,93294,1,3,7,0
13872,411050634,86224,1,5,8,5
13873,411050636,70224,1,1,4,7
13874,411050638,86214,4,5,8,5
13875,411050640,86224,1,5,6,4
13876,411050643,71204,19,5,8,5
13877,411050646,55174,1,2,1,12
13878,411050647,68104,1,3,8,5
13879,411050649,55174,1,5,1,12
13880,411071933,25994,1,5,7,15
13881,411071935,55174,1,3,4,7
13882,411071937,55174,1,2,8,18
13883,411071939,47424,1,3,8,17
13884,411071941,62094,1,5,2,12
13885,411071943,41204,9,10,5,12
13886,411071946,55174,1,5,6,2
13887,411071948,46524,1,5,7,0
13888,411071951,43224,1,5,2,10
13889,411071954,55174,19,3,6,2
13890,411071956,86214,1,5,6,4
13891,411071958,43214,49,5,2,5
13892,421903796,47594,49,5,8,18
13893,421903799,70224,1,5,1,12
13894,421903801,47304,19,5,3,1
13895,421903802,82924,49,3,7,0
13896,421903804,82924,199,3,7,0
13897,421903805,68204,1,5,1,12
13898,421903806,82924,499,3,7,0
13899,421903808,93294,1,5,1,12
13900,421903811,49414,19,5,8,5
13901,421903812,62024,1,3,9,6
13902,421903814,71124,1,5,1,12
13903,421903816,62094,19,5,1,12
13904,421903819,41204,19,5,7,15
13905,421903821,47914,1,2,3,8
13906,421903822,59114,1,3,1,12
13907,421903824,47254,19,5,4,14
13908,421903825,55174,1,2,2,12
13909,421903828,46694,4,5,2,10
13910,421903829,43344,4,5,7,15
13911,421903831,55174,1,2,2,12
13912,421903833,25624,9,5,7,0
13913,421905905,55174,1,3,1,12
13914,421905907,43214,9,0,4,7
13915,421905909,43214,9,5,3,1
13916,421905912,49414,9,5,5,3
13917,421905914,42114,19,5,7,13
13918,421905916,43224,1,5,9,6
13919,421905919,55174,1,8,1,12
13920,421905923,56104,19,10,2,12
13921,421905925,56104,49,3,8,17
13922,421905927,41204,9,1,2,5
13923,421905929,86234,4,5,8,18
13924,421905931,68104,1,0,1,12
13925,421905933,42114,19,5,9,16
13926,421905935,71124,49,8,1,12
13927,421905938,71124,1,1,1,12
13928,421905941,23614,49,5,8,17
13929,421905942,49414,499,5,4,14
13930,421905943,55174,1,1,1,12
13931,421905946,45404,1,5,9,16
13932,421905947,46184,1,5,1,12
13933,421905950,28994,149,5,6,2
13934,421905952,77114,4,1,4,7
13935,421905961,55174,1,3,1,12
13936,421905963,55174,1,2,6,4
13937,421905966,71124,1,5,6,2
13938,421905967,22234,19,3,7,0
13939,421905968,22234,49,3,7,0
13940,421905969,41104,9,5,6,4
13941,421905971,47734,4,3,3,1
13942,421905973,25624,19,3,3,8
13943,421905975,55174,1,3,2,12
13944,421905977,55174,1,1,8,13
13945,421905979,81214,4,5,1,12
13946,421905981,68204,1,5,1,12
13947,421905982,68204,1,5,1,12
13948,421905984,49394,9,5,3,1
13949,421905986,43994,99,5,6,2
13950,421905987,41204,1,1,8,18
13951,421905988,55174,49,5,2,12
13952,468402016,45114,1,3,6,2
13953,468402018,86224,1,5,1,12
13954,468402020,55174,1,2,2,10
13955,468402022,86214,1,3,5,3
13956,468402024,85604,1,5,7,0
13957,469318297,47194,4,1,2,12
13958,468406025,55174,1,5,2,12
13959,468406029,66194,1,8,1,12
13960,468406031,55174,1,3,2,12
13961,468406033,85594,1,5,7,15
13962,468406035,86224,1,5,8,17
13963,468406037,70224,1,5,1,12
13964,468406039,55174,1,3,2,11
13965,468406041,62024,4,10,1,12
13966,468406043,41204,1,3,1,12
13967,468406044,69204,1,3,3,8
13968,468406047,55174,1,3,1,12
13969,468406049,55174,1,1,2,12
13970,469318280,46354,19,5,2,12
13971,469318303,46744,4,3,4,7
13972,469318304,56104,9,0,2,12
13973,469318307,43324,19,5,1,12
13974,469318311,45114,1,3,1,12
13975,469318312,47264,4,5,8,5
13976,469318314,85534,19,1,4,7
13977,469318315,45204,1,5,9,6
13978,469318318,11074,19,5,8,5
13979,469318319,55174,1,3,9,6
13980,469318321,55174,49,3,3,8
13981,469318323,55174,1,3,8,17
13982,469318325,86214,4,3,6,2
13983,469318327,46494,4,3,7,13
13984,469318330,80104,199,3,9,6
13985,469318331,43994,1,5,1,12
13986,469318333,25114,49,5,9,6
13987,469318335,49414,4,5,6,2
13988,469318336,46374,49,3,2,12
13989,469318338,66194,1,5,2,12
13990,469318339,46374,49,3,2,12
13991,469318340,56104,1,5,1,12
13992,469318345,25114,19,5,7,0
13993,469318347,47914,1,1,6,2
13994,469318349,52294,19,5,2,5
13995,469318351,55174,1,5,1,12
13996,469318353,55174,9,3,6,2
13997,469318356,47994,1,3,6,4
13998,469318357,47774,4,3,8,18
13999,469318360,14134,49,2,1,12
14000,469318362,43224,49,5,7,13
14001,469318363,55174,1,3,2,10
14002,469318366,38114,499,3,4,14
14003,469318367,41204,49,5,2,5
14004,469318370,71124,1,5,3,8
14005,469318374,59114,1,5,2,12
14006,418680398,45114,1,3,1,12
14007,418680399,55174,1,5,4,14
14008,418680402,66224,1,5,1,12
14009,418680408,71114,1,1,1,12
14010,418680409,46524,49,5,1,12
14011,418680410,45194,19,5,4,7
14012,418680411,70224,1,5,9,16
14013,418680413,49414,49,2,8,5
14014,418680414,87304,19,5,1,12
14015,418680415,68104,9,5,4,14
14016,418680427,43294,4,0,1,12
14017,418680431,55174,1,0,7,0
14018,418680433,45194,1,5,7,13
14019,418680434,55174,1,3,7,15
14020,418680438,55174,1,5,9,16
14021,418680440,25624,9,5,1,12
14022,418680441,49414,19,5,2,10
14023,418680443,46494,19,5,2,12
14024,418680444,49414,19,5,8,18
14025,418680447,55174,1,2,7,15
14026,418680449,68204,1,5,3,8
14027,418680450,81214,9,5,8,17
14028,418680453,81304,1,3,9,16
14029,418680458,41204,9,5,1,12
14030,418680459,55174,1,5,7,0
14031,418680462,55174,1,3,1,12
14032,418680466,55174,1,3,7,0
14033,418680467,41204,9,1,8,5
14034,418680468,55174,1,5,8,17
14035,418680471,55174,1,5,8,18
14036,418680472,43124,9,5,9,6
14037,418680474,68324,1,1,6,4
14038,418680476,55174,1,5,5,9
14039,418680477,55174,1,5,5,9
14040,418680478,46904,9,2,1,12
14041,418680479,55174,1,3,2,12
14042,418680481,41204,19,5,2,12
14043,418680482,71114,1,3,6,4
14044,418680484,86214,1,5,1,12
14045,418680486,47784,1,5,7,15
14046,418680487,55174,1,5,2,10
14047,418680489,46734,19,5,1,12
14048,418680491,47194,1,3,1,12
14049,418680494,68314,1,3,1,12
14050,418680497,71124,49,0,1,12
14051,418680501,46904,19,5,5,9
14052,418680503,52294,49,5,2,12
14053,418680505,71124,1,5,8,5
14054,418680507,80104,1,5,1,12
14055,418680510,55174,1,5,2,10
14056,411607823,32304,199,3,1,12
14057,411607825,55174,1,1,1,12
14058,411607827,69204,9,3,7,0
14059,411607829,55174,1,5,7,0
14060,411607831,86904,1,5,4,7
14061,411652056,43214,1,3,9,16
14062,411652059,47784,1,3,2,12
14063,411652061,49414,1,1,4,14
14064,411652063,47734,9,0,1,12
14065,411652065,43344,1,5,7,0
14066,411652068,55174,1,5,9,16
14067,411652070,47734,4,3,2,12
14068,411652071,55174,1,3,8,5
14069,411652073,33124,4,0,8,5
14070,411652077,55174,1,3,3,11
14071,411652078,41204,1,3,3,1
14072,411652079,55174,1,5,7,13
14073,411652081,49414,4,5,8,18
14074,411652083,95224,1,5,2,12
14075,411652085,32504,19,5,6,4
14076,411652087,43224,1,5,9,16
14077,411652089,82114,1,5,9,6
14078,411652091,68204,1,0,2,12
14079,411652093,86234,4,5,6,4
14080,411652097,55174,1,3,3,1
14081,411652099,69204,9,5,8,18
14082,411652102,43214,19,5,1,12
14083,411652104,70224,1,5,2,12
14084,411652107,55174,1,3,6,2
14085,411652108,55174,1,5,4,7
14086,411652111,47254,4,3,3,8
14087,411652113,47544,1,3,2,11
14088,411652119,52214,4,3,2,12
14089,411652121,69204,1,5,1,12
14090,416116752,71114,1,1,5,9
14091,416116753,47774,19,3,2,12
14092,416116754,47774,9,3,2,10
14093,416116755,43324,9,3,4,14
14094,416116758,68324,1,3,1,12
14095,416116759,69204,1,3,4,7
14096,412918267,55174,1,3,7,15
14097,412918270,47594,1,10,1,12
14098,412918273,68104,9,3,2,12
14099,412918275,18134,1,3,1,12
14100,412918277,55174,1,1,7,13
14101,412918279,16244,49,3,8,5
14102,412918281,62014,49,3,9,6
14103,412918284,68104,1,5,3,1
14104,412918285,86234,19,5,3,12
14105,412918287,55174,1,5,3,8
14106,412918289,43994,1,1,4,7
14107,412918292,45404,4,3,5,9
14108,412972735,46614,19,5,6,4
14109,412972737,49414,1,5,2,10
14110,412972741,55174,1,3,7,15
14111,412972743,55174,49,3,7,13
14112,412972745,49414,19,5,6,2
14113,412972747,47524,49,5,7,15
14114,412972749,55174,1,5,3,8
14115,412972751,55174,1,5,8,5
14116,412972754,43294,49,5,4,14
14117,412972756,43214,9,5,2,12
14118,412972757,52294,1,5,1,12
14119,412972760,43214,19,5,9,16
14120,412972768,55174,1,3,4,14
14121,412972769,16104,99,5,4,14
14122,412972771,46494,149,3,1,12
14123,412972773,68204,1,5,1,12
14124,412972774,55174,19,5,4,14
14125,412972775,13994,9,5,1,12
14126,412972777,16104,49,5,4,14
14127,412972778,49394,19,2,4,7
14128,412972781,43214,9,3,6,2
14129,412972783,95114,1,5,1,12
14130,412972786,49414,1,5,9,6
14131,412972789,46494,9,5,8,17
14132,412972790,71124,9,5,1,12
14133,412972791,47244,1,2,9,6
14134,412972795,25114,99,3,2,10
14135,412972797,49414,4,5,2,10
14136,412972798,25114,149,3,2,12
14137,412972799,55174,1,5,7,15
14138,412972801,52294,19,3,8,18
14139,412972804,49414,49,3,2,12
14140,412972808,86224,1,5,1,12
14141,412972810,55174,1,5,7,15
14142,412972811,46494,49,5,6,2
14143,412972812,55174,1,3,3,1
14144,412972815,69204,19,3,8,17
14145,412972817,71114,1,3,8,18
14146,412972818,68204,19,5,8,17
14147,412972820,11054,19,5,2,12
14148,412972822,35114,1,1,3,1
14149,412972825,47194,19,5,2,12
14150,412972826,47784,1,5,1,12
14151,412972829,18134,1,1,1,12
14152,412972832,86214,1,3,1,12
14153,412972833,43224,9,5,8,5
14154,412972835,55174,1,3,9,6
14155,412972837,69204,1,1,1,12
14156,412972840,68204,19,5,2,12
14157,412972841,68204,1,5,1,12
14158,412972844,43344,9,5,9,16
14159,412972846,69204,4,3,7,15
14160,412972849,74904,19,3,8,5
14161,412972850,86214,4,5,5,9
14162,412972851,68204,1,3,1,12
14163,464549924,43214,9,5,6,2
14164,464549925,85594,1,3,1,12
14165,464549926,25114,19,5,1,12
14166,464549930,56104,1,5,1,12
14167,464549932,16234,4,5,1,12
14168,464549934,49414,1,0,8,5
14169,464549937,47214,4,3,9,6
14170,464549938,45314,4,5,4,7
14171,464549939,47654,9,3,6,2
14172,464549941,70224,9,5,2,12
14173,464549942,47734,9,5,2,12
14174,464549944,68204,1,3,5,3
14175,464549945,70224,1,3,1,12
14176,464549947,47744,4,3,8,17
14177,464549948,55174,1,3,9,6
14178,464549949,55174,19,5,7,0
14179,464549951,47784,9,3,4,14
14180,464549952,45114,4,3,9,6
14181,464549954,45204,4,3,2,12
14182,464549955,55174,1,0,8,18
14183,464549958,86234,1,3,1,12
14184,464549960,86214,1,5,1,12
14185,464549963,43294,1,3,5,9
14186,464549964,47524,19,5,8,13
14187,464549965,70224,4,5,1,12
14188,464549966,43224,49,5,4,7
14189,464549967,46194,1,5,2,12
14190,464549968,43294,1,5,2,10
14191,464549969,86214,1,3,8,17
14192,464549973,43224,9,5,1,12
14193,464549974,52214,19,5,6,2
14194,464549975,55104,49,5,5,3
14195,464549976,75004,49,1,2,12
14196,464549978,81214,4,5,4,7
14197,464549979,86904,9,5,1,12
14198,464549985,49414,1,3,2,5
14199,464549986,75004,9,5,2,12
14200,464549988,47824,19,5,1,12
14201,464549991,94914,1,5,8,18
14202,464549992,46664,49,5,2,12
14203,464549995,59114,9,5,1,12
14204,464549996,55174,1,5,8,18
14205,464549999,55174,1,3,3,8
14206,464550003,41204,19,5,2,12
14207,464550004,71114,4,5,9,16
14208,464550005,45204,1,5,1,12
14209,464550006,82994,9,5,1,12
14210,464550007,68104,1,2,1,12
14211,464550008,52294,49,5,9,16
14212,464550010,43314,4,5,2,12
14213,464550014,85594,1,5,1,12
14214,464550015,55174,1,5,2,12
14215,464550018,43994,19,3,7,15
14216,464550019,62094,1,8,2,5
14217,464550020,43224,9,3,2,12
14218,464550022,47994,1,5,1,12
14219,464550023,31094,9,0,1,12
14220,464550024,55174,1,5,8,17
14221,464550026,55174,1,3,8,17
14222,464550030,56304,1,0,3,1
14223,464550031,68324,1,3,1,12
14224,464550034,68204,1,3,1,12
14225,464550038,47524,9,5,5,3
14226,464550396,55174,1,0,2,5
14227,464550398,28294,1,5,3,8
14228,464550399,49414,1,3,1,12
14229,464550400,46904,1,3,8,17
14230,464550402,47524,9,3,1,12
14231,464550403,55904,9,5,4,7
14232,464550405,41204,1,5,2,12
14233,464550406,69204,4,3,8,17
14234,464550409,68204,4,5,7,15
14235,464550411,68104,1,3,8,17
14236,464550414,47544,4,5,2,10
14237,464550417,55174,1,5,3,1
14238,464550420,55174,1,3,8,18
14239,464550422,47744,1,5,6,4
14240,464550424,49414,19,5,2,5
14241,464550426,66194,1,5,7,0
14242,464550428,49414,4,3,6,2
14243,464550432,56104,49,0,9,16
14244,464550433,62014,1,5,1,12
14245,464550434,74904,1,2,2,12
14246,464550437,45404,1,5,5,3
14247,464550438,55174,1,3,8,17
14248,464550441,43124,9,3,2,10
14249,464550443,47744,4,3,1,12
14250,464550448,47914,4,3,5,9
14251,464550449,47714,1,5,1,12
14252,464550450,47914,1,5,4,7
14253,464550451,41204,1,5,2,11
14254,464550452,55174,1,5,6,2
14255,464550455,55104,1,3,7,0
14256,464550457,82994,19,3,3,1
14257,464550458,46324,1,5,5,9
14258,464550462,49414,1,3,5,3
14259,464550463,71124,1,5,9,6
14260,464550465,56304,19,5,9,16
14261,464550467,46904,1,0,2,5
14262,464550470,69204,1,5,1,12
14263,464550473,53204,19,5,4,7
14264,464550474,55174,4,5,7,15
14265,464550476,43114,4,1,2,10
14266,464550477,41204,99,5,8,18
14267,464550479,47114,4,5,4,7
14268,464550481,41204,4,3,2,12
14269,464550483,28254,1,8,8,18
14270,464550485,47524,9,3,2,12
14271,464550487,55174,1,3,4,7
14272,464550489,47784,9,5,8,17
14273,464550492,55174,1,5,7,0
14274,464550494,73114,1,3,2,12
14275,464550498,52294,9,3,8,5
14276,464550500,45114,1,5,8,17
14277,464550501,47784,4,3,8,18
14278,464550503,43224,1,5,2,10
14279,464550505,55174,1,5,7,13
14280,464550508,43224,4,3,2,10
14281,464550510,43214,1,5,3,1
14282,464550824,43214,9,3,2,12
14283,464550825,55174,1,5,4,14
14284,464550828,46904,9,8,8,13
14285,464550830,47264,1,5,6,4
14286,464550831,55174,1,5,2,10
14287,464550833,42114,49,1,7,5
14288,464550836,52294,9,5,1,12
14289,464550837,62094,1,3,4,7
14290,464550838,49414,49,5,4,7
14291,464550841,23124,4,2,4,14
14292,464550842,47524,9,3,7,13
14293,464550844,77394,99,1,1,12
14294,464550845,41204,9,3,2,12
14295,464550846,55174,1,3,8,17
14296,464550847,43214,99,5,6,4
14297,464550851,25994,19,5,6,2
14298,464550852,32304,1,5,8,17
14299,464550854,42214,19,5,6,4
14300,464550856,47304,4,5,9,16
14301,464550857,49414,4,5,2,12
14302,464550861,43224,9,3,9,6
14303,408469228,55174,1,5,9,16
14304,408469231,68324,99,5,8,18
14305,408469235,93214,1,10,1,12
14306,408469236,68104,1,5,9,6
14307,408469240,43214,19,5,4,12
14308,408469241,24514,149,2,7,0
14309,408469243,46314,4,3,9,6
14310,408469247,43224,9,5,9,6
14311,408469250,82994,9,5,4,14
14312,408469251,49414,1,3,3,1
14313,408469253,81304,199,3,6,2
14314,408469254,80104,4,5,2,12
14315,408469256,55174,1,3,8,18
14316,408469257,70224,1,5,2,12
14317,408469258,70104,1,5,1,12
14318,408469259,46734,99,5,2,12
14319,408469261,55174,1,3,2,12
14320,408469262,47644,1,5,8,17
14321,408469266,45314,99,5,8,5
14322,408469268,86904,19,5,7,0
14323,408469270,94994,19,5,4,14
14324,408469276,78204,999,2,8,17
14325,408469278,49394,9,3,2,5
14326,408469282,11034,19,5,6,4
14327,408469286,49414,1,5,9,6
14328,408469288,55174,1,3,3,8
14329,409044989,55174,1,3,7,0
14330,409044991,49394,149,3,7,0
14331,409044993,46184,4,1,3,1
14332,409044997,55174,1,3,5,9
14333,409044998,55174,1,2,2,10
14334,409045000,28154,4,5,2,12
14335,409045004,55174,49,5,8,17
14336,409045006,55174,1,3,3,8
14337,409045009,27524,9,5,6,4
14338,409045010,62014,9,5,6,4
14339,450028331,68104,1,5,1,12
14340,450028333,71124,1,5,2,10
14341,450028335,94994,9,5,1,12
14342,450028337,47994,1,5,7,0
14343,450028339,55174,1,3,8,13
14344,450028563,55174,1,3,1,12
14345,450724818,72194,1,3,1,12
14346,450724820,33144,4,2,1,12
14347,450724823,62014,1,1,1,12
14348,548391019,46754,4,5,1,12
14349,548391020,41204,1,8,9,6
14350,450724825,55174,1,2,1,12
14351,450028547,10114,1,5,8,18
14352,450724776,55174,1,5,3,1
14353,450724777,63114,1,5,1,12
14354,450724779,62094,19,3,1,12
14355,450724781,64204,149,5,1,12
14356,450724783,42114,4,5,7,0
14357,450724785,69204,1,5,4,7
14358,450028550,71124,1,5,8,17
14359,450724794,49414,49,5,4,12
14360,450724796,43214,1,5,2,12
14361,450724797,10914,49,5,5,9
14362,450724799,46424,19,5,8,17
14363,450724802,46414,1,5,8,18
14364,450724803,55174,1,10,6,2
14365,450028565,85594,1,3,1,12
14366,450724827,90024,1,1,9,6
14367,451428227,18124,9,3,4,14
14368,451428231,25114,1,5,2,10
14369,450028597,47784,49,5,8,18
14370,450028600,14124,999,3,6,2
14371,450028602,56104,1,5,2,12
14372,450028604,13924,19,3,2,10
14373,450028605,68104,9,3,2,10
14374,450028606,81104,19,5,4,7
14375,450028608,28414,19,3,1,12
14376,450028610,63114,1,3,6,4
14377,450028545,49414,1,3,4,14
14378,451078887,49414,9,3,4,14
14379,451078891,70224,1,3,6,2
14380,451078892,45114,4,3,6,4
14381,451078893,31024,19,5,8,5
14382,451078895,49414,4,5,2,12
14383,450028511,46734,9,3,1,12
14384,450028513,55174,1,5,2,10
14385,450028515,86104,19,5,8,18
14386,450028517,68104,9,5,6,2
14387,450028518,55174,1,5,6,2
14388,450028521,49414,4,3,8,17
14389,410167687,46364,1,3,7,13
14390,410167690,28494,49,5,9,16
14391,410167691,16244,19,5,2,12
14392,410167693,85324,1,5,1,12
14393,410167695,56294,19,5,3,8
14394,410167696,55174,1,5,9,6
14395,410167698,55174,249,5,8,5
14396,410167700,55174,1,5,7,0
14397,410167703,43224,1,5,7,0
14398,410167705,55174,19,5,3,1
14399,410167706,49204,99,5,1,12
14400,410167708,86214,4,5,5,3
14401,410167710,55174,1,1,3,1
14402,410167712,55174,1,3,6,2
14403,410167714,62094,4,5,1,12
14404,410167717,86224,1,3,7,0
14405,410167718,41204,1,5,8,18
14406,410167720,16234,49,5,8,18
14407,410167722,22234,9,5,8,18
14408,410167724,47734,9,3,5,3
14409,410167725,49394,99,5,5,9
14410,410167728,52294,149,5,4,14
14411,410167730,55174,1,3,5,9
14412,410167734,62024,49,5,7,15
14413,410167735,62014,1,5,4,7
14414,410167738,55174,1,3,8,17
14415,410167739,55174,1,5,4,7
14416,410167741,45114,149,5,4,14
14417,410167742,55174,1,5,4,7
14418,410167745,86104,1,10,2,12
14419,410167749,68204,1,3,6,2
14420,410167750,55174,1,5,4,7
14421,410167757,45324,9,5,7,0
14422,410167759,46904,1,5,8,17
14423,410167764,55174,1,5,8,5
14424,410167767,41204,49,3,9,6
14425,410167769,46144,4,2,2,10
14426,410167770,47914,9,1,2,10
14427,410167772,22234,1,3,2,10
14428,410167774,49414,49,3,6,2
14429,410167775,43214,49,5,5,3
14430,410167776,41204,9,5,1,12
14431,410167777,52294,9,5,4,14
