,PARTY_ID,transfer_curr,TRANSFER_CURRENCY_VEC,sum(AMOUNT),avg(AMOUNT),min(AMOUNT),max(AMOUNT),count,UNIQ_TRANSFER_ID_COUNT
1267,233824417,['HUF'],"(1,[0],[1.0])",133350.0,133350.0,133350.0,133350.0,1,1
1268,257056278,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[21.0])",47733.0,2273.0,2273.0,2273.0,21,21
1269,350315159,"['HUF', 'HUF']","(1,[0],[2.0])",4546.0,2273.0,2273.0,2273.0,2,2
1270,410167710,['HUF'],"(1,[0],[1.0])",25000.0,25000.0,25000.0,25000.0,1,1
1271,429603570,"['HUF', 'HUF']","(1,[0],[2.0])",66628.0,33314.0,14500.0,52128.0,2,2
1272,431165027,['HUF'],"(1,[0],[1.0])",2273.0,2273.0,2273.0,2273.0,1,1
1273,431720592,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[33.0])",726358.0,22010.848484848484,1080.0,200000.0,33,33
1274,432911595,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[88.0])",14498904.0,164760.27272727274,2273.0,7767507.0,88,88
1275,502186072,"['HUF', 'HUF']","(1,[0],[2.0])",153543.0,76771.5,3543.0,150000.0,2,2
1276,325638400,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[25.0])",181339.0,7253.56,3543.0,25000.0,25,25
1277,327135919,"['HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF', 'HUF']","(1,[0],[38.0])",597946.0,15735.421052631578,3543.0,120000.0,38,38
